id,bathrooms,bedrooms,square_feet,cityname,state,latitude,longitude,price,has_photo_No,has_photo_Thumbnail,has_photo_Yes,price_type_Monthly,price_type_Weekly,pets_allowed_Cats,pets_allowed_Cats_Dogs,pets_allowed_Dogs,amenities_Washer_Dryer,amenities_Hot_Tub,amenities_Fireplace,amenities_Garbage_Disposal,amenities_Storage,amenities_Wood_Floors,amenities_Alarm,amenities_Parking,amenities_Clubhouse,amenities_Tennis,amenities_View,amenities_Cable_or_Satellite,amenities_Gym,amenities_Dishwasher,amenities_Refrigerator,amenities_AC,amenities_Internet_Access,amenities_Basketball,amenities_Gated,amenities_TV,amenities_Golf,amenities_Elevator,amenities_Luxury,amenities_Patio_Deck,amenities_Doorman,amenities_Pool,amenities_Playground
6406,1.0,1.0,813.0,1377.5,1350.4962406015038,36.8381,-76.152,1190.0,False,False,True,True,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3596,1.0,1.0,665.0,1617.5479452054794,1524.6225165562914,39.7333,-104.914,1430.0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9775,2.013087105426399,2.0,1247.0,3016.6666666666665,2039.7083966120574,40.8432,-74.4824,3475.0,True,False,False,True,False,False,True,False,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4068,1.0042341389388625,1.0,711.0,976.7037037037037,1201.7991115395212,29.7714,-95.4343,1420.0,False,True,False,False,False,False,True,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4942,2.0,2.0,1185.1115969752032,2881.6271186440677,2242.4780058651027,42.328,-71.071,4139.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,1.0,1.0,677.0,2894.1618497109826,2655.5708661417325,34.1176,-118.3327,2199.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
9075,1.5439388457089278,2.203742357468569,1335.0,3073.3829787234044,2044.5740740740741,40.722,-74.0644,2400.0,False,False,True,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,1.0,1.624324500253183,500.0,3073.3829787234044,2044.5740740740741,40.722,-74.0644,1450.0,False,False,True,True,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,1.0,1.0,750.0,1216.2857142857142,1373.8310171021326,37.1783,-76.4582,869.0,False,True,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7714,1.0,1.0,653.0,1296.215139442231,1195.9206106870229,32.878,-96.7511,745.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5666,1.0,1.330149151459311,834.0,1710.0,2639.13040904154,34.092,-117.8844,1710.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,1.0,1.119339104310309,756.0,1438.4615384615386,1524.6225165562914,40.534,-105.0444,1300.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,2.0,2.0,433.0,1296.215139442231,1195.9206106870229,32.7057,-96.8747,845.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,1.0,1.0,250.0,1259.2857142857142,1478.6498054474707,28.5163,-81.3644,900.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7710,0.7248261887899339,1.2839939114585315,741.0,1580.5263157894738,1804.9170305676855,47.8616,-122.2729,1392.0,False,True,False,False,False,False,False,False,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6306,0.9763659199931276,1.0,842.0,1617.5479452054794,1524.6225165562914,39.8999,-104.9442,1349.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5815,2.0,2.0,1050.0,2894.1618497109826,2655.5708661417325,34.1056,-118.3668,3160.0,False,False,True,True,False,False,True,False,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
4029,4.0,3.0,2302.0,1800.0,972.125,42.5765,-92.789,1800.0,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8435,1.0,1.0,716.7918976066435,2894.1618497109826,2646.6176958499686,34.1043,-118.228,2285.0,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8613,1.0,1.0,780.0,1269.7595917991239,1195.9206106870229,32.7722,-97.0041,956.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5144,1.0,1.0,766.0,1332.952380952381,1309.5674418604651,33.6912,-84.2465,875.0,False,True,False,True,False,False,False,False,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
7373,0.9659991037276512,1.0,663.0,1296.215139442231,1195.9206106870229,32.7826,-96.777,1057.0,False,True,False,True,False,False,True,False,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4200,1.0,2.0,887.0,1677.5714285714287,1609.6573604060914,39.1695,-77.2694,1596.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5025,2.1594624221233882,3.0,1672.0,1790.8347559679623,1609.6573604060914,39.4915,-76.6609,2165.0,False,False,False,True,False,False,False,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3621,1.0,1.0,813.0995610993164,1066.0,1135.9806629834254,35.7695,-78.7966,1155.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9894,1.0,2.0,727.7772575946732,859.8216083625678,1195.9206106870229,31.7861,-106.445,750.0,True,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3566,1.0819645920040095,1.0,750.0,1248.5714285714287,1039.6,46.8608,-96.8096,1075.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,1.0,1.0897828652490484,688.0,1112.6833333333334,1524.6225165562914,39.0459,-104.8179,1204.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4334,1.0,1.8550301719826998,950.0,1332.952380952381,1309.5674418604651,33.7709,-84.2931,950.0,False,False,False,False,False,False,True,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8863,2.0,3.1513157050868044,1483.0,850.0,829.6206896551724,34.4967,-93.0319,850.0,False,True,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,1.0,1.0,542.0,1296.215139442231,1195.9206106870229,32.9954,-96.7849,800.0,False,False,True,True,False,False,True,False,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
5099,2.0,2.1328621909281256,1173.0,862.3333333333334,1350.4962406015038,37.361,-79.2184,884.0,False,False,True,True,False,False,False,False,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
6668,1.0,1.2085324067126666,804.8935760140724,1580.5263157894738,1804.9170305676855,47.8495,-122.2825,1618.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9967,1.0,1.0,840.4570002118578,1321.8813559322034,1135.9806629834254,35.774,-78.6328,1468.0,False,True,False,True,False,False,True,False,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6467,1.0,2.0,890.0,1820.3279745666182,1804.9170305676855,47.7179,-122.2059,1599.0,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4688,1.0843011148329165,1.0,825.2839805628171,1494.2954545454545,1362.9097194179258,38.8431,-77.092,1990.0,False,True,False,True,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,2.0,2.112486385779868,1169.905753705445,1296.215139442231,1195.9206106870229,32.8938,-96.8614,1888.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7773,1.6557940584581536,2.0,917.0,751.1111111111111,953.09375,32.3841,-93.6685,765.0,False,False,True,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6257,1.0,2.0,863.0,1662.6666666666667,1609.6573604060914,38.8826,-76.7646,1509.0,False,True,False,False,False,False,False,False,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5187,2.0,2.0,1126.0,2894.1618497109826,2655.5708661417325,34.0435,-118.4497,4520.0,False,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3195,1.0,2.0,776.0,1416.0,2655.5708661417325,34.094,-117.4617,1050.0,False,False,True,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,1.0,2.0,855.0,1377.5,1350.4962406015038,36.7878,-76.0767,1025.0,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,2.0,2.0,1106.0,1321.8813559322034,1135.9806629834254,35.823,-78.6438,2056.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,1.7264689857926374,2.0,1034.510016661046,1074.7,1140.4690061348072,35.7863,-78.4845,1228.0,False,False,True,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3802,2.0,2.0,975.0,1321.8,1478.6498054474707,27.2981,-80.2967,1285.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,1.0,1.0,750.0,2299.0192090461587,2647.954012944094,33.7696,-118.1926,2350.0,False,False,True,False,False,False,True,False,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5350,1.0,1.0,590.5977855662601,1050.0,2655.5708661417325,37.8649,-122.2617,1050.0,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9332,1.0,2.0,1125.0,850.0,1135.9806629834254,36.2229,-78.4399,850.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,1.0,2.42989508501607,1380.0,2881.6271186440677,2242.4780058651027,42.328,-71.071,2150.0,False,False,False,True,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,2.0215074816451777,2.0,1122.0,1260.3333333333333,1135.9806629834254,35.823,-78.6438,1269.0,False,False,True,True,False,False,True,False,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1
8398,2.0,2.0,1248.0,3270.8329078246093,2242.4780058651027,42.328,-71.071,4445.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3644,1.0,0.0,400.0,1895.3333333333333,2655.5708661417325,33.7718,-118.151,1350.0,False,False,True,True,False,False,True,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,1.0,1.0,250.0,1438.4615384615386,1524.6225165562914,40.5649,-105.0824,785.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8797,2.0,2.0,1350.0,2239.5,2596.334968803987,33.01,-117.0729,1895.0,False,False,True,True,False,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,1.0,1.0,671.9563284770238,1296.215139442231,1195.9206106870229,32.8212,-96.7853,1180.0,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7852,2.018680700728285,2.0,1104.0229881473895,1617.5479452054794,1524.6225165562914,39.7673,-105.0151,2395.0,False,False,True,True,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3120,1.0,1.0,606.0,1296.215139442231,1195.9206106870229,32.829,-96.8458,1204.0,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,2.0,2.0,887.0,1245.6515210067373,1195.9206106870229,32.8524,-97.0886,1066.0,False,False,True,True,False,False,False,False,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6395,1.0,4.0,1568.098553783654,2119.0042073499303,1620.0,44.5024,-73.0892,3100.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,1.0,1.4675032916522348,839.9656868099995,1809.3333333333333,1639.8274838795453,39.1204,-76.7908,1558.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,1.0,1.0,786.0,1274.8758434497925,1478.6498054474707,27.2981,-80.2967,1170.0,False,False,False,True,False,False,True,False,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
8792,1.0353425764976083,1.1299611031737147,770.0,1227.2228678147555,1195.9206106870229,33.0023,-96.8406,1083.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,1.0,1.0,400.0,1103.1304347826087,1171.553846153846,40.5007,-80.0667,525.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,1.0,1.0701603388889733,440.0,1112.6833333333334,1524.6225165562914,38.8562,-104.772,635.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,1.0,2.0,822.0,1137.2,1350.4962406015038,36.8036,-76.3273,832.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9615,2.0,2.0,1252.0,1127.1,1195.9206106870229,33.0775,-97.0493,1385.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7157,2.0,3.0,1337.0,1102.1764705882354,1057.4478873239436,39.1054,-84.5022,2760.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,1.0,2.0,834.9046175101773,2239.5,2655.5708661417325,32.7876,-117.1265,2195.0,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,1.0,1.0,757.0,2894.1618497109826,2655.5708661417325,34.1176,-118.3327,2249.0,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
7556,1.0,1.0,776.0,1558.2,1609.2011510543998,38.9986,-76.9273,1235.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9089,1.0,1.0,636.6128748711806,1246.4517642937465,1195.9206106870229,32.7532,-96.8388,820.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,1.0,1.0,560.7672189966618,597.5555555555555,1042.0817150938806,37.6689,-97.23,520.0,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6319,1.0,1.0,781.0,1066.0,1136.4518533870921,35.7585,-78.7783,1147.0,False,False,True,True,False,False,True,False,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6722,1.0,1.0,849.0,1407.4100442234492,1195.9206106870229,32.787,-96.7983,2150.0,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3679,2.0,2.0,884.0,1627.5,2655.5708661417325,33.9346,-118.3277,1775.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6698,1.0,1.0,614.2166243236223,1103.6039875924691,1609.6573604060914,39.4349,-76.6549,875.0,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,1.0,2.0,1000.0,2066.6666666666665,2246.6312799539637,42.3118,-71.1948,2200.0,False,True,False,True,False,False,False,False,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4211,2.0,2.0,1410.0,2600.0,1387.5757575757575,40.5114,-88.9877,2600.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,2.019311466314298,2.5612557110910275,1351.0,1284.9192273795325,1195.9206106870229,33.0775,-97.0493,1399.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8862,1.0153517508517034,1.0,740.0,880.0,939.7666666666667,41.2562,-96.0404,1095.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,1.0,1.0,756.0,2396.0,1478.6498054474707,25.7028,-80.2974,2162.0,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,1.0,1.0,702.0,976.7037037037037,1195.9206106870229,29.6881,-95.4329,820.0,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
4873,1.0,2.0,830.0,1182.090909090909,1624.1128203365183,39.3754,-76.8054,1105.0,False,True,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
6252,1.0,1.0,805.0,1987.5,1609.6573604060914,39.1527,-76.9306,1730.0,False,True,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4717,1.8228456600876166,2.0,1299.0,2267.5,2044.5740740740741,40.4127,-74.2525,2365.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,1.0,1.0,771.0,1144.080199958874,1157.4656862745098,36.2811,-115.3036,1044.0,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8247,1.0,1.0,852.0,1420.6146305026714,1309.5674418604651,34.1222,-84.2975,1375.0,True,False,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6001,1.0,1.0856959868000293,369.0,1925.0,1804.9170305676855,47.616,-122.3275,1530.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,1.0,1.0,771.0,2894.1618497109826,2660.601805464521,34.0432,-118.2509,1933.0,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,1.0,1.0,717.0,1262.5,1609.6573604060914,38.7555,-76.9825,1265.0,False,False,True,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
9392,2.0,2.0,1104.0,2278.4666666666667,1810.4420190713954,47.5582,-122.0044,1840.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3690,0.9646041937258756,1.0,480.0,1102.1764705882354,1057.4478873239436,39.1263,-84.5172,740.0,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,2.0,2.0,914.0,1617.5479452054794,1524.6225165562914,39.6847,-104.9263,1472.0,False,False,True,True,False,False,False,False,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3602,1.0,1.0,700.0,3433.714285714286,2655.5708661417325,34.0939,-118.3801,2550.0,False,False,True,True,False,False,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
4911,1.0,1.6142690709351206,939.0,1194.1538461538462,1135.9806629834254,35.8707,-79.0222,1195.0,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7801,1.0,2.0,990.2817174042879,1919.0,1350.4962406015038,38.041,-78.4898,2600.0,False,True,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8646,1.0,1.0,650.0,1074.7,1135.9806629834254,35.7863,-78.4845,820.0,False,False,True,True,False,False,True,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7947,2.0,2.114032307938385,1200.0,1183.8181818181818,1309.5674418604651,33.9386,-84.6151,1276.0,False,False,True,True,False,False,True,False,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
8789,2.0,2.0,1116.0,1558.2,1609.6573604060914,39.2946,-76.6235,2057.0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5873,1.9118548337665047,3.0,1366.0,1272.5,1198.2666666666667,40.6149,-111.8816,1395.0,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5366,0.9828259197352087,1.0,597.0,788.0,1205.7927180911415,29.4782,-98.2759,788.0,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
4187,1.0,1.1923465903253776,775.0,1219.4,2007.7078421648248,40.8866,-74.7498,1137.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,2.0,2.0,977.0,1040.0,1222.75,44.8902,-94.3728,1040.0,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,1.0,1.1621269161508216,560.0,592.0,1070.9473684210527,40.2669,-86.5305,662.0,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
4361,1.0,1.0,380.0,2894.1618497109826,2667.2359368805764,34.0283,-118.2813,1500.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
6912,1.0,3.0,1222.7045026119708,1371.4285714285713,1331.3015873015872,42.9833,-71.4574,1800.0,False,False,True,True,False,False,False,False,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4526,2.0,2.0,1101.0,968.3333333333334,1147.4316427037706,35.3718,-77.9282,985.0,False,False,True,True,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6680,1.0,1.0361377022349165,720.0,1807.35577854238,2613.468687476153,33.1171,-117.1672,1809.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9739,1.0,1.4888008659490608,713.0505452704659,550.0,1109.111111111111,42.418,-83.1068,550.0,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9899,1.0,2.0,943.0,1525.7573769286062,1609.6573604060914,38.8391,-76.9175,1574.0,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6431,1.5633270888477786,1.821554718358044,1183.7098020718406,1166.0,1135.9806629834254,35.3926,-78.5465,1595.0,False,True,False,True,False,False,False,False,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6165,1.0,1.3357458631100854,654.0,1062.5,1478.6498054474707,27.0533,-82.1205,1010.0,False,False,True,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577,2.0,2.020341069567121,956.0,1697.0416666666667,1804.9170305676855,47.4831,-122.1298,1810.0,False,False,True,True,False,False,True,False,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
